ORGNIZATION NAME (TD/ DTC),DEPOT NAME,BUS NO,BUS ROUTE,POI NAME,POI longitude,POI latitude,POI TIME STAMP,POI SPEED
CLUSTER,Dichaone Kalan Cluster,DL1PD2292,764UP_G,Sadhna Enclave (U02513),77.215104,28.542893,18-12-2021 15:43,15
CLUSTER,OKHLA,DL1PD0049,764UP_G,Dwarka Flyover (DC3630),77.091533,28.58395,18-12-2021 15:43,8
CLUSTER,Kushak Nallah,DL1PC5387,429UP_G,DDA Market Kalkaji (U03131),77.258506,28.529982,18-12-2021 15:43,9
CLUSTER,Dichaone Kalan Cluster,DL1PD2868,764UP_G,Munirka Family Planning (U01850),77.178867,28.553767,18-12-2021 15:43,17
CLUSTER,OKHLA,DL1PC0047,764UP_G,Panchsheel Club / Sarvpriya Vihar (U02279),77.2052,28.5439,18-12-2021 15:43,9
CLUSTER,Kushak Nallah,DL1PC5386,429UP_G,Shaheed Park (Bhagat Singh Terminal) (U99729),77.241217,28.6351,18-12-2021 15:43,34
DTC,RAJGHAT1,DL1PC7996,419UP_D,Sheikh Sarai Phase II (U02812),77.23219,28.53364,18-12-2021 15:42,12
DTC,SHADIPUR,DL1PC3063,442_UP_P1_D,Rajouri Garden Market (U01211),77.127067,28.645537,18-12-2021 15:42,14
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,Gupta Market (U03997A),77.239667,28.56485,18-12-2021 15:42,18
CLUSTER,Sunehari Pullah,DL1PC4824,47ADOWN_G,Lajpat Nagar Crossing (U03041),77.250367,28.564183,18-12-2021 15:42,17
CLUSTER,Sunehari Pullah,Dl1PD0923,727UP_G,Andrews Ganj (U02774),77.229627,28.566027,18-12-2021 15:42,7
DTC,Dwarka Sector8,DL1PC9111,717DOWN_G,Shiv Murti (NH-8) (U99837),77.111994,28.535967,18-12-2021 15:42,22
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,Gupta Market (U02941),77.241433,28.564833,18-12-2021 15:42,32
CLUSTER,Sunehari Pullah,DL1PD3608,408EXTCLDOWN_C,Talkatora Road (U02277),77.2031,28.6222,18-12-2021 15:42,36
CLUSTER,Dichaone Kalan Cluster,DL1PD2835,S1DOWN_C,Rewla Taj Pur More (DC3972),76.996717,28.577467,18-12-2021 15:41,32
CLUSTER,Kair Depot,DL1PD0860,817DOWN_G,Om Vihar (U00503),77.051543,28.621124,18-12-2021 15:41,5
CLUSTER,BBM2,DL1PD3633,211DOWN_G,Kanti Nagar Extension (U03340),77.2809,28.6704,18-12-2021 15:41,29
CLUSTER,Sunehari Pullah,DL1PD0796,727UP_G,RK Puram Crossing (U01935),77.1836,28.5682,18-12-2021 15:41,35
CLUSTER,Dichaone Kalan Cluster,DL1PD2868,764UP_G,Munirka DDA Flats (U01791),77.17635,28.555433,18-12-2021 15:41,8
CLUSTER,Dichaone Kalan Cluster,DL1PD2292,764UP_G,Panchsheel Club / Sarvpriya Vihar (U02279),77.2052,28.5439,18-12-2021 15:40,34
CLUSTER,OKHLA,DL1PC0047,764UP_G,Sadhna Enclave (U02513),77.215104,28.542893,18-12-2021 15:40,21
CLUSTER,Kanjhawala Cluster,DL1PC4283,990E_CL_G,West Patel Nagar (U01665),77.164974,28.647504,18-12-2021 15:40,9
CLUSTER,OKHLA,DL1PC6568,717ADOWN_G,Mahipal Pur Village (U01223),77.128173,28.544978,18-12-2021 15:40,8
CLUSTER,Sunehari Pullah,DL1PD0796,727UP_G,Hyatt Hotel (GAIL) (U01947),77.186,28.5698,18-12-2021 15:40,15
CLUSTER,Sunehari Pullah,DL1PD0796,727UP_G,Hyatt Hotel (GAIL) (U01947),77.186,28.5698,18-12-2021 15:40,15
DTC,VVD,DL1PC8966,604 CHHATARPUR_N DELHI R DOWN_D,Shivaji Park (U02663),77.224176,28.638735,18-12-2021 15:40,22
CLUSTER,Sunehari Pullah,DL1PC4824,47ADOWN_G,Garhi Gaon (U03046),77.2512,28.5621,18-12-2021 15:40,27
CLUSTER,BBM2,DL1PD3633,211DOWN_G,Jharkhandi (U03346),77.28225,28.66785,18-12-2021 15:40,29
CLUSTER,Kair Depot,DL1PD0860,817DOWN_G,Kiran Garden (U00488),77.048462,28.620524,18-12-2021 15:40,17
CLUSTER,Dichaone Kalan Cluster,DL1PD2839,778UP_G,PS Kirti Nagar (U01414),77.1429,28.648567,18-12-2021 15:40,10
CLUSTER,OKHLA,DL1PC0047,764UP_G,North Point (Nursing Home) (DC3667),77.2189,28.5428,18-12-2021 15:40,22
CLUSTER,Sunehari Pullah,DL1PC4824,47ADOWN_G,East of Kailash B-Block (U03106),77.255567,28.561917,18-12-2021 15:39,22
CLUSTER,Dichaone Kalan Cluster,DL1PD2292,764UP_G,IIT Gate (U02151),77.197,28.546,18-12-2021 15:39,31
CLUSTER,BBM2,DL1PD3633,211DOWN_G,East Azad Nagar (U03384),77.283917,28.666167,18-12-2021 15:39,17
CLUSTER,Dichaone Kalan Cluster,DL1PD2835,S1DOWN_C,Jhatikara Crossing (U00284),76.995717,28.584543,18-12-2021 15:39,21
CLUSTER,Kair Depot,DL1PD0860,817DOWN_G,Nawada Gaon (U00464),77.044995,28.620356,18-12-2021 15:38,14
CLUSTER,Sunehari Pullah,Dl1PD0923,727UP_G,MCKR Hospital (U02848),77.235495,28.569125,18-12-2021 15:38,21
CLUSTER,OKHLA,DL1PC6568,717ADOWN_G,Mahipal Pur Crossing / Ext (U01189),77.125039,28.546701,18-12-2021 15:38,9
CLUSTER,Sunehari Pullah,DL1PC4824,47ADOWN_G,East of Kailash C-Block (U03141),77.258033,28.561933,18-12-2021 15:38,37
CLUSTER,BBM2,DL1PD3633,211DOWN_G,Swaran Cinema (U03394),77.285917,28.663502,18-12-2021 15:38,24
DTC,SHADIPUR,DL1PC3063,442_UP_P1_D,Rajdhani College / Raja Garden (U01196),77.125331,28.654647,18-12-2021 15:38,39
CLUSTER,Dichaone Kalan Cluster,DL1PD2467,764UP_G,R K Puram Sec-5 (U01730),77.17025,28.56055,18-12-2021 15:38,8
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,Lajpat Nagar Ring Road (U03024),77.247779,28.565297,18-12-2021 15:38,0
CLUSTER,Sunehari Pullah,DL1PC4824,47ADOWN_G,SNPD (U03162),77.26016,28.561242,18-12-2021 15:38,19
DTC,Dwarka Sector8,DL1PC9111,717DOWN_G,Samalkha Crossing (U99912A),77.09342,28.538036,18-12-2021 15:38,36
CLUSTER,Dichaone Kalan Cluster,DL1PD2292,764UP_G,Jia Sarai (U02069),77.189083,28.5483,18-12-2021 15:38,0
CLUSTER,Dichaone Kalan Cluster,DL1PD2868,764UP_G,R K Puram Sec-5 (U01730),77.17025,28.56055,18-12-2021 15:37,46
CLUSTER,Sunehari Pullah,DL1PD3608,408EXTCLDOWN_C,Kendriya Terminal (Church Road) (U02305),77.203683,28.617513,18-12-2021 15:37,22
CLUSTER,Rajghat3,DL1PD0740,522CLDOWN_C,Ambedkar Nagar Terminal (U02717),77.226576,28.516193,18-12-2021 15:37,10
DTC,RAJGHAT1,DL1PC7996,419UP_D,Chirag Delhi (U02799),77.232083,28.540967,18-12-2021 15:37,21
CLUSTER,OKHLA,DL1PC6355,TMS(-)_G,Nehru Nagar (U03074),77.253994,28.569338,18-12-2021 15:37,0
DTC,SHADIPUR,DL1PC3063,442_UP_P1_D,ESI Hospital (U01229),77.128767,28.65915,18-12-2021 15:37,34
CLUSTER,Kushak Nallah,DL1PC5386,429UP_G,Darya Ganj Golcha Cinema (U02922),77.240515,28.643756,18-12-2021 15:37,23
CLUSTER,Kanjhawala Cluster,DL1PC4283,990E_CL_G,South Patel Nagar (Metro Station) (U01717),77.1683,28.6453,18-12-2021 15:37,17
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,Lajpat Nagar Crossing (U03041LN),77.2501,28.5643,18-12-2021 15:37,14
CLUSTER,Sunehari Pullah,DL1PD3608,408EXTCLDOWN_C,Kendriya Terminal (Church Road) (U02305),77.203683,28.617513,18-12-2021 15:37,20
CLUSTER,Dichaone Kalan Cluster,DL1PD2467,764UP_G,R K Puram Sec-5 (U01710),77.16825,28.563033,18-12-2021 15:37,35
CLUSTER,BBM2,DL1PD3633,211DOWN_G,Krishna Nagar A Block (U03404),77.2878,28.661,18-12-2021 15:36,22
CLUSTER,BBM2,DL1PD2617,227DOWN_G,Dayal Pur (DC5600),77.265046,28.717411,18-12-2021 15:36,10
CLUSTER,Dichaone Kalan Cluster,DL1PD2868,764UP_G,R K Puram Sec-5 (U01710),77.16825,28.563033,18-12-2021 15:36,26
DTC,SHADIPUR,DL1PC3063,442_UP_P1_D,Punjabi Bagh Club (U01261),77.131487,28.663772,18-12-2021 15:36,33
CLUSTER,Sunehari Pullah,DL1PD0796,727UP_G,SJ Hospital (U02304),77.204271,28.569736,18-12-2021 15:35,27
CLUSTER,OKHLA,DL1PC6568,717ADOWN_G,Rang Puri (NH-8 Circle) (U01113),77.117833,28.543917,18-12-2021 15:35,35
CLUSTER,Kair Depot,DL1PD0860,817DOWN_G,Rama Park (U00425),77.036719,28.619965,18-12-2021 15:35,28
CLUSTER,Dichaone Kalan Cluster,DL1PD2467,764UP_G,Swami Malai Mandir (U01649),77.16495,28.567817,18-12-2021 15:35,9
CLUSTER,BBM2,DL1PD3633,211DOWN_G,Hans Apartment (U03430),77.29,28.6582,18-12-2021 15:35,38
CLUSTER,Sunehari Pullah,Dl1PD0923,727UP_G,Defence Colony (Lajpat Nagar Mtr Stn) (U02880),77.237783,28.573217,18-12-2021 15:35,9
CLUSTER,Rajghat3,DL1PD0740,522CLDOWN_C,Pushp Vihar (U02772),77.230117,28.5248,18-12-2021 15:35,28
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,Garhi Gaon (U03046),77.2512,28.5621,18-12-2021 15:35,20
CLUSTER,Sunehari Pullah,DL1PC4824,47ADOWN_G,Laghu Udyog Sansthan(ModiMill) (U03195),77.265167,28.555533,18-12-2021 15:35,25
DTC,SHADIPUR,DL1PC3159,442_UP_P1_D,RR Line (U99893A),77.155333,28.60415,18-12-2021 15:35,46
CLUSTER,Dichaone Kalan Cluster,DL1PD2835,S1DOWN_C,Rewla Tajpur Crossing (DC4451),76.980927,28.572594,18-12-2021 15:34,19
CLUSTER,Dichaone Kalan Cluster,DL1PD2868,764UP_G,Swami Malai Mandir (U01649),77.16495,28.567817,18-12-2021 15:34,10
CLUSTER,Kair Depot,DL1PD0860,817DOWN_G,Dwarka More Metro Station (Sewak Park) (DC3568),77.032508,28.619332,18-12-2021 15:34,9
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,East of Kailash B-Block (U03106),77.255567,28.561917,18-12-2021 15:34,32
CLUSTER,Dichaone Kalan Cluster,DL1PD2292,764UP_G,Munirka Family Planning (U01850),77.178867,28.553767,18-12-2021 15:34,29
CLUSTER,Sunehari Pullah,DL1PC4824,47ADOWN_G,Kalkaji Mandir (U03181),77.2645,28.55205,18-12-2021 15:34,24
CLUSTER,OKHLA,DL1PC0047,764UP_G,Masjid Moth (U02853),77.236067,28.54085,18-12-2021 15:34,30
DTC,SHADIPUR,DL1PC3063,442_UP_P1_D,Punjabi Bagh Terminal (U01315),77.135571,28.667204,18-12-2021 15:34,35
DTC,SHADIPUR,DL1PC3159,442_UP_P1_D,Garrision Eng. (U99942),77.147491,28.605333,18-12-2021 15:33,42
CLUSTER,Dichaone Kalan Cluster,DL1PD2835,S1DOWN_C,Purani Basti Rewla Khanpur (DC4453),76.977464,28.569594,18-12-2021 15:33,28
CLUSTER,Rajghat3,DL1PD0740,522CLDOWN_C,Pushpa Bhawan (U02798),77.23192,28.52842,18-12-2021 15:33,29
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,East of Kailash C-Block (U03141),77.258033,28.561933,18-12-2021 15:33,34
CLUSTER,Sunehari Pullah,DL1PD0796,727UP_G,AIIMS (U02487),77.213199,28.568921,18-12-2021 15:33,36
CLUSTER,OKHLA,DL1PD0049,764UP_G,Dwarka Sec 1 (U99641),77.073867,28.594283,18-12-2021 15:33,18
CLUSTER,Dichaone Kalan Cluster,DL1PD2467,764UP_G,Vasant Village (U01606),77.160167,28.574967,18-12-2021 15:33,44
DTC,RAJGHAT1,DL1PC7996,419UP_D,Krishi Vihar (U02778),77.2297,28.5461,18-12-2021 15:33,36
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,SNPD (U03159),77.260617,28.560733,18-12-2021 15:33,26
CLUSTER,OKHLA,DL1PC0047,764UP_G,OS Communications (U02938),77.2415,28.542817,18-12-2021 15:33,28
CLUSTER,Sunehari Pullah,DL1PD0910,727UP_G,Dwarka More Metro Station (Terminal) (U00402),77.031707,28.618575,18-12-2021 15:33,6
CLUSTER,OKHLA,DL1PC6568,717ADOWN_G,Shiv Murti (NH-8) (U01071A),77.111994,28.535967,18-12-2021 15:32,17
CLUSTER,Sunehari Pullah,Dl1PD0923,727UP_G,Pant Nagar (U02923),77.240533,28.583917,18-12-2021 15:32,20
CLUSTER,Sunehari Pullah,DL1PC4824,47ADOWN_G,Kalkaji Mandir (MaaAnandmayeeMarg) (U03174),77.263,28.5479,18-12-2021 15:32,8
CLUSTER,OKHLA,DL1PC0047,764UP_G,Pumposh Enclave (U02968),77.2441,28.5435,18-12-2021 15:32,22
CLUSTER,Dichaone Kalan Cluster,DL1PD2292,764UP_G,Munirka DDA Flats (U01791),77.17635,28.555433,18-12-2021 15:32,7
CLUSTER,Sunehari Pullah,DL1PD0796,727UP_G,South Extension (U02556),77.217614,28.568941,18-12-2021 15:32,21
CLUSTER,Dichaone Kalan Cluster,DL1PD2484,764UP_G,Jharoda Crossing (DC3555),76.980845,28.614227,18-12-2021 15:32,0
CLUSTER,Sunehari Pullah,Dl1PD0923,727UP_G,CGO Complex (U02930),77.2408,28.587033,18-12-2021 15:31,31
CLUSTER,BBM2,DL1PD2617,227DOWN_G,Karawal Nagar Extension (DC5602),77.268579,28.724869,18-12-2021 15:31,19
DTC,RAJGHAT1,DL1PC7996,419UP_D,Siri Fort Road (U02751),77.228345,28.553217,18-12-2021 15:31,22
CLUSTER,Dichaone Kalan Cluster,DL1PD2467,764UP_G,Subroto Park (Arjun Path) (U01502),77.151517,28.574317,18-12-2021 15:31,34
CLUSTER,Sunehari Pullah,DL1PC4824,47ADOWN_G,Govind Puri Metro Station (U03185),77.2641,28.545217,18-12-2021 15:31,8
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,Laghu Udyog Sansthan(ModiMill) (U03195),77.265167,28.555533,18-12-2021 15:31,31
CLUSTER,Kushak Nallah,DL1PC5386,429UP_G,Jama Masjid (U02879),77.237833,28.651317,18-12-2021 15:31,19
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,NSIC (U03196),77.265133,28.553683,18-12-2021 15:31,35
CLUSTER,Dichaone Kalan Cluster,DL1PD2868,764UP_G,Vasant Village (U01606),77.160167,28.574967,18-12-2021 15:31,31
CLUSTER,Kanjhawala Cluster,DL1PC4283,990E_CL_G,Rajendra Place / Karol Bagh Telephone Exchange (U99926),77.180083,28.642667,18-12-2021 15:30,6
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,NSIC (U03183),77.264157,28.552086,18-12-2021 15:30,36
CLUSTER,Dichaone Kalan Cluster,DL1PD2467,764UP_G,APS Colony / Arjun Path (U01460),77.147183,28.575267,18-12-2021 15:30,38
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,Kalkaji Mandir (U03180),77.263849,28.551166,18-12-2021 15:30,30
DTC,SHADIPUR,DL1PC3159,442_UP_P1_D,COD Ring Road (NS0253),77.137456,28.612706,18-12-2021 15:30,29
CLUSTER,Sunehari Pullah,DL1PC7490,540SCLDOWN_C,Swami Nagar (U02676),77.224683,28.54215,18-12-2021 15:30,23
CLUSTER,BBM2,DL1PD3633,211DOWN_G,Jagatpuri  A Block (U03461),77.293123,28.651637,18-12-2021 15:29,0
CLUSTER,BBM2,DL1PD2617,227DOWN_G,Karawal Nagar Terminal (DC5604),77.269468,28.726484,18-12-2021 15:29,0
CLUSTER,OKHLA,DL1PC0047,764UP_G,Nehru Place Terminal (U03089),77.2552,28.5481,18-12-2021 15:29,29
CLUSTER,Kair Depot,DL1PD0860,817DOWN_G,Kakrola More (U00387),77.028577,28.619347,18-12-2021 15:29,28
CLUSTER,Dichaone Kalan Cluster,DL1PD2868,764UP_G,Subroto Park (Arjun Path) (U01502),77.151517,28.574317,18-12-2021 15:29,28
CLUSTER,Sunehari Pullah,DL1PC4824,47ADOWN_G,Kalkaji Depot (U03203),77.266233,28.539467,18-12-2021 15:29,27
DTC,RAJGHAT1,DL1PC7996,419UP_D,Central School (MCKR) (U02817),77.232783,28.5626,18-12-2021 15:29,27
DTC,VVD,DL1PC8966,604 CHHATARPUR_N DELHI R DOWN_D,Regal (DTC1751),77.216633,28.628767,18-12-2021 15:29,12
CLUSTER,Dichaone Kalan Cluster,DL1PD2467,764UP_G,APS Colony NH-8 (U00761),77.141452,28.574885,18-12-2021 15:29,37
CLUSTER,OKHLA,DL1PC6568,717ADOWN_G,Samalkha Crossing (U99912A),77.09342,28.538036,18-12-2021 15:29,17
CLUSTER,OKHLA,DL1PD0049,764UP_G,Dwarka Sec 2-6 (U00585),77.0654,28.597267,18-12-2021 15:28,20
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,Kalkaji Mandir (U03180),77.263849,28.551166,18-12-2021 15:28,28
DTC,HASANPUR DEPO,DL1PC0421,165DOWN_D,Anand Vihar ISBT Terminal (U03679),77.314618,28.64671,18-12-2021 15:28,10
CLUSTER,Kanjhawala Cluster,DL1PC4283,990E_CL_G,Karol Bagh Metro Station (U02028),77.188747,28.643911,18-12-2021 15:28,5
CLUSTER,Sunehari Pullah,DL1PD0796,727UP_G,Andrews Ganj (U02774),77.229627,28.566027,18-12-2021 15:28,21
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,Kalkaji Mandir (U03181),77.2645,28.55205,18-12-2021 15:28,19
CLUSTER,Kair Depot,DL1PD0860,817DOWN_G,Kakrola Bridge (DC3567),77.024509,28.6201,18-12-2021 15:28,10
CLUSTER,Dichaone Kalan Cluster,DL1PD2292,764UP_G,R K Puram Sec-5 (U01730),77.17025,28.56055,18-12-2021 15:28,33
CLUSTER,Dichaone Kalan Cluster,DL1PD2868,764UP_G,APS Colony / Arjun Path (U01460),77.147183,28.575267,18-12-2021 15:28,33
CLUSTER,Sunehari Pullah,Dl1PD0923,727UP_G,Ishpat Bhawan (U02857),77.2365,28.592517,18-12-2021 15:28,28
CLUSTER,BBM2,DL1PD3633,211DOWN_G,Jagatpuri F-Block (U03476),77.295529,28.648036,18-12-2021 15:27,30
DTC,RAJGHAT1,DL1PC7996,419UP_D,MCKR Hospital (U02843),77.235154,28.569135,18-12-2021 15:27,7
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,NSIC (U03196),77.265133,28.553683,18-12-2021 15:27,25
CLUSTER,OKHLA,DL1PD0049,764UP_G,Madhu Vihar (U00566),77.0614,28.599883,18-12-2021 15:27,8
CLUSTER,Dichaone Kalan Cluster,DL1PD2467,764UP_G,NHW 8 (DC3638),77.1326,28.5695,18-12-2021 15:27,41
CLUSTER,Dichaone Kalan Cluster,DL1PD2292,764UP_G,R K Puram Sec-5 (U01710),77.16825,28.563033,18-12-2021 15:27,29
CLUSTER,Sunehari Pullah,DL1PC7490,540SCLDOWN_C,OS Communication / Masjid Moth (U02852),77.235833,28.54045,18-12-2021 15:27,31
CLUSTER,Dichaone Kalan Cluster,DL1PD2868,764UP_G,APS Colony NH-8 (U00761),77.141452,28.574885,18-12-2021 15:27,41
CLUSTER,Sunehari Pullah,DL1PC7490,540SCLDOWN_C,Savitri Cinema (E Block Gurudwara) (DC3896),77.24022,28.54021,18-12-2021 15:27,31
CLUSTER,Dichaone Kalan Cluster,DL1PD2467,764UP_G,Palam More (U01285),77.1298,28.5682,18-12-2021 15:26,32
CLUSTER,Sunehari Pullah,DL1PD0910,727UP_G,Suraj Vihar (DC3627),77.033483,28.613083,18-12-2021 15:26,43
CLUSTER,Sunehari Pullah,DL1PC4824,47ADOWN_G,C-Lal Chowk (U03217),77.2683,28.5345,18-12-2021 15:26,29
CLUSTER,Kanjhawala Cluster,DL1PC4283,990E_CL_G,Pusa Road Petrol Pump Sadhu Vaswani Marg (U02105),77.192833,28.644583,18-12-2021 15:26,0
DTC,NOIDA DEPO,DL1PC7433,NOIDA DEPOT_NOIDA SEC-32_STL_D,Rajni Gandha Chowk (DTC1729),77.317691,28.576756,18-12-2021 15:26,33
CLUSTER,Dichaone Kalan Cluster,DL1PD2292,764UP_G,Swami Malai Mandir (U01649),77.16495,28.567817,18-12-2021 15:26,16
CLUSTER,OKHLA,DL1PC6568,717ADOWN_G,Samalkha Village (U00834),77.090227,28.534241,18-12-2021 15:26,23
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,Sukhdev Vihar Depot (U03249),77.271123,28.554745,18-12-2021 15:26,25
CLUSTER,Kair Depot,DL1PD0860,817DOWN_G,Chhathh Ghat Park (DC4882),77.015167,28.619105,18-12-2021 15:26,38
CLUSTER,Sunehari Pullah,DL1PD0796,727UP_G,MCKR Hospital (U02848),77.235495,28.569125,18-12-2021 15:26,27
CLUSTER,Sunehari Pullah,DL1PD0910,727UP_G,NSIT (Netaji Subhas Institute) / Sulahkul Mandir (U00416),77.035078,28.607476,18-12-2021 15:25,18
CLUSTER,Sunehari Pullah,DL1PC7490,540SCLDOWN_C,E Block Greater Kailash- II (DC4704),77.240908,28.537437,18-12-2021 15:25,7
CLUSTER,Dichaone Kalan Cluster,DL1PD2868,764UP_G,NHW 8 (DC3638),77.1326,28.5695,18-12-2021 15:25,45
CLUSTER,Dichaone Kalan Cluster,DL1PD3031,770AUP_G,Golf Club (U01594),77.158483,28.592967,18-12-2021 15:25,42
CLUSTER,Rajghat3,DL1PD0740,522CLDOWN_C,Chirag Delhi (U02799),77.232083,28.540967,18-12-2021 15:25,24
CLUSTER,Dichaone Kalan Cluster,DL1PD2467,764UP_G,Palam Airport Bypass (DC3641),77.123437,28.569346,18-12-2021 15:25,29
CLUSTER,Kair Depot,DL1PD0860,817DOWN_G,Arjun Park (U00355),77.012067,28.618,18-12-2021 15:25,43
CLUSTER,Kushak Nallah,DL1PC5386,429UP_G,Red Fort (U02862),77.2371,28.6577,18-12-2021 15:25,16
CLUSTER,Dichaone Kalan Cluster,DL1PD2868,764UP_G,Palam More (U01285),77.1298,28.5682,18-12-2021 15:25,42
DTC,RAJGHAT1,DL1PC7996,419UP_D,Defence Colony (Lajpat Nagar Mtr Stn) (U02880),77.237783,28.573217,18-12-2021 15:25,20
DTC,HASANPUR DEPO,DL1PC0421,165DOWN_D,Maharaj Pur Check Post (U03683),77.316583,28.643267,18-12-2021 15:24,19
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,CRRI (U03273),77.27395,28.551067,18-12-2021 15:24,33
DTC,Dwarka Sector8,DL1PC7109,DWARKASEC8_KAPASHERABORDER_STL_D,Dwarka Sec-8 Metro Station (DC4929),77.06691,28.56622,18-12-2021 15:24,26
CLUSTER,Sunehari Pullah,DL1PC7490,540SCLDOWN_C,M Block Greater Kailash- II (DC3975),77.243609,28.534662,18-12-2021 15:24,10
CLUSTER,BBM2,DL1PD3633,211DOWN_G,Hassanpur Depot (U03594),77.307233,28.636183,18-12-2021 15:24,26
CLUSTER,Dichaone Kalan Cluster,DL1PD3031,770AUP_G,R R Line (DC3649),77.150948,28.59572,18-12-2021 15:24,25
CLUSTER,Dichaone Kalan Cluster,DL1PD2868,764UP_G,Palam Airport Bypass (DC3641),77.123437,28.569346,18-12-2021 15:24,45
DTC,HASANPUR DEPO,DL1PC0421,165DOWN_D,Gazipur Depot (U03676),77.316033,28.64175,18-12-2021 15:24,15
CLUSTER,Kair Depot,DL1PD0860,817DOWN_G,Nangli Sakrawati Crossing (U00329),77.007924,28.616344,18-12-2021 15:24,14
CLUSTER,Dichaone Kalan Cluster,DL1PD2467,764UP_G,IOL (DC3634),77.116967,28.57535,18-12-2021 15:23,39
DTC,HASANPUR DEPO,DL1PC0421,165DOWN_D,TELCO Gazipur (U03651),77.3154,28.6409,18-12-2021 15:23,18
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,Okhla Tank (U03292),77.276567,28.548017,18-12-2021 15:23,8
CLUSTER,Sunehari Pullah,DL1PD0910,727UP_G,MRV School Sec 13 Dwarka (U00440),77.039,28.604,18-12-2021 15:23,27
CLUSTER,Dichaone Kalan Cluster,DL1PD2292,764UP_G,Vasant Village (U01606),77.160167,28.574967,18-12-2021 15:23,18
CLUSTER,Sunehari Pullah,DL1PD0796,727UP_G,Defence Colony (Lajpat Nagar Mtr Stn) (U02880),77.237783,28.573217,18-12-2021 15:23,24
CLUSTER,OKHLA,DL1PC6568,717ADOWN_G,Kapashera Crossing (U99639),77.08675,28.528867,18-12-2021 15:23,0
CLUSTER,Dichaone Kalan Cluster,DL1PD2484,764UP_G,NajafGarh Delhi Gate (U00259),76.986253,28.612627,18-12-2021 15:23,5
CLUSTER,Kair Depot,DL1PD0860,817DOWN_G,Nangli Sakrawati (U00314),77.0034,28.614667,18-12-2021 15:23,29
CLUSTER,Sunehari Pullah,DL1PD0910,727UP_G,Dwarka Sec 13-3 Xing (DC3628),77.04115,28.602717,18-12-2021 15:23,36
CLUSTER,Kushak Nallah,DL1PC6204,445AUP_C,Hamdard Nagar / Sangam Vihar (U03036),77.249778,28.511838,18-12-2021 15:23,9
CLUSTER,Dichaone Kalan Cluster,DL1PD2868,764UP_G,IOL (DC3634),77.116967,28.57535,18-12-2021 15:22,44
CLUSTER,Sunehari Pullah,DL1PC7490,540SCLDOWN_C,Chandan Market Greater Kailash- II (DC4703),77.245673,28.531741,18-12-2021 15:22,17
DTC,SHADIPUR,DL1PC3159,442_UP_P1_D,Maya Puri Crossing Ring Road (U01250),77.129833,28.638517,18-12-2021 15:22,21
CLUSTER,Kanjhawala Cluster,DL1PC4283,990E_CL_G,Meghdoot Bhawan (U02240),77.201033,28.643667,18-12-2021 15:22,29
CLUSTER,Kushak Nallah,DL1PC6788,479A_DOWN_C,Harkesh Nagar (U03323),77.2793,28.543767,18-12-2021 15:22,26
CLUSTER,Kair Depot,DL1PD0860,817DOWN_G,Sai Baba Mandir (Nazafgarh) (U00291),76.99985,28.61375,18-12-2021 15:22,10
DTC,RAJGHAT1,DL1PC7996,419UP_D,Pant Nagar (U99932),77.240558,28.583575,18-12-2021 15:22,30
CLUSTER,Kanjhawala Cluster,DL1PC4283,990E_CL_G,Panchkuian Road Banwai Lal Hospital (U02295),77.2042,28.6417,18-12-2021 15:22,23
CLUSTER,Sunehari Pullah,DL1PC7490,540SCLDOWN_C,S Block Greater Kailash- II (DC4701),77.245027,28.52922,18-12-2021 15:22,18
DTC,RAJGHAT1,DL1PC7996,419UP_D,CGO Complex (U02930),77.2408,28.587033,18-12-2021 15:21,43
CLUSTER,Dichaone Kalan Cluster,DL1PD2292,764UP_G,Subroto Park (Arjun Path) (U01502),77.151517,28.574317,18-12-2021 15:21,36
CLUSTER,OKHLA,DL1PC6568,717ADOWN_G,Kapashera Village (U00759),77.0837,28.524517,18-12-2021 15:21,14
CLUSTER,Kair Depot,DL1PD0860,817DOWN_G,Power House NajafGarh (U00279),76.996217,28.61325,18-12-2021 15:21,25
CLUSTER,Sunehari Pullah,DL1PC4824,47ADOWN_G,CRPF Camp / Crown Plaza (DC3706),77.2722,28.527783,18-12-2021 15:21,30
